web-scraper-order,web-scraper-start-url,Chiens,Chiens-href,Nom,Prix,Adresse,Image-src
"1739189500-690","https://sn.coinafrique.com/categorie/chiens?page=2","favorite_border7mois","https://sn.coinafrique.com/annonce/chiens/chiens-de-race-4829755","Chiots Doberman","400 000 CFA","HLM, Dakar, Sénégal","https://images.coinafrique.com/thumb_5158454_uploaded_image1_1738138116.jpg"
"1739189503-691","https://sn.coinafrique.com/categorie/chiens?page=2","favorite_border7mois","https://sn.coinafrique.com/annonce/chiens/berger-allemand-poil-long-4834152","Berger Allemand poil long","150 000 CFA","Thies, Sénégal","https://images.coinafrique.com/thumb_4834152_uploaded_image1_1720526802.jpg"
"1739189505-692","https://sn.coinafrique.com/categorie/chiens?page=2","favorite_border7mois","https://sn.coinafrique.com/annonce/chiens/chiots-berger-allemand-4837526","Chiots Berger Allemand","350 000 CFA","Parcelle Assainies, Dakar, Sénégal","https://images.coinafrique.com/thumb_4837526_uploaded_image1_1720683729.jpg"
"1739189508-693","https://sn.coinafrique.com/categorie/chiens?page=2","favorite_border7mois","https://sn.coinafrique.com/annonce/chiens/berger-allemand-4840125","Chiot Berger Allemand","150 000 CFA","Cambérène, Dakar, Sénégal","https://images.coinafrique.com/thumb_4875998_uploaded_image1_1722728517.jpg"
"1739189510-694","https://sn.coinafrique.com/categorie/chiens?page=2","favorite_border6mois","https://sn.coinafrique.com/annonce/chiens/chien-bichon-4844767","Chien Bichon","160 000 CFA","Sicap Liberté, Dakar, Sénégal","https://images.coinafrique.com/thumb_4844767_uploaded_image1_1721086997.jpg"
"1739189512-695","https://sn.coinafrique.com/categorie/chiens?page=2","favorite_border6mois","https://sn.coinafrique.com/annonce/chiens/berger-allemand-4845561","Chiot Berger Allemand","350 000 CFA","Diamniadio, Sénégal","https://images.coinafrique.com/thumb_5173038_uploaded_image1_1738846508.jpg"
"1739189515-696","https://sn.coinafrique.com/categorie/chiens?page=2","favorite_border6mois","https://sn.coinafrique.com/annonce/chiens/chiots-spitz-nain-4845887","Chiots spitz nain","800 000 CFA","Dakar Plateau, Dakar, Sénégal","https://images.coinafrique.com/thumb_4845887_uploaded_image1_1721141629.jpg"
"1739189517-697","https://sn.coinafrique.com/categorie/chiens?page=2","favorite_border6mois","https://sn.coinafrique.com/annonce/chiens/chiots-rottweiler-4848898","Chiots Rottweiler","250 000 CFA","Mariste, Dakar, Sénégal","https://images.coinafrique.com/thumb_4848898_uploaded_image1_1721301203.jpg"
"1739189520-698","https://sn.coinafrique.com/categorie/chiens?page=2","favorite_border6mois","https://sn.coinafrique.com/annonce/chiens/chiot-belgian-malinois-charbonne-4850412","Chiot Belgian Malinois charbonne","250 000 CFA","Yoff, Dakar, Sénégal","https://images.coinafrique.com/thumb_4850412_uploaded_image1_1721376820.jpg"
"1739189522-699","https://sn.coinafrique.com/categorie/chiens?page=2","favorite_border6mois","https://sn.coinafrique.com/annonce/chiens/chiot-cane-corso-4851447","Chiot Cane Corso","Prix sur demande","Mariste, Dakar, Sénégal","https://images.coinafrique.com/thumb_4851447_uploaded_image1_1721414706.jpg"
"1739189525-700","https://sn.coinafrique.com/categorie/chiens?page=2","favorite_border6mois","https://sn.coinafrique.com/annonce/chiens/chiot-husky-4852383","Chiot Husky","200 000 CFA","Mbour, Sénégal","https://images.coinafrique.com/thumb_4852383_uploaded_image1_1721477152.jpg"
"1739189527-701","https://sn.coinafrique.com/categorie/chiens?page=2","favorite_border6mois","https://sn.coinafrique.com/annonce/chiens/chiot-chiwawa-4853647","Chiot Chiwawa","550 000 CFA","Dakar Plateau, Dakar, Sénégal","https://images.coinafrique.com/thumb_4853647_uploaded_image1_1721564020.jpg"
"1739189529-702","https://sn.coinafrique.com/categorie/chiens?page=2","favorite_border6mois","https://sn.coinafrique.com/annonce/chiens/chiots-golden-retriever-4853861","Chiots Golden retriever","650 000 CFA","Dakar Plateau, Dakar, Sénégal","https://images.coinafrique.com/thumb_4853861_uploaded_image1_1721576301.jpg"
"1739189532-703","https://sn.coinafrique.com/categorie/chiens?page=2","favorite_border6mois","https://sn.coinafrique.com/annonce/chiens/chiot-dogo-argentino-4853893","Chiot Dogo argentino","Prix sur demande","Thies, Sénégal","https://images.coinafrique.com/thumb_4853893_uploaded_image1_1721578319.jpg"
"1739189534-704","https://sn.coinafrique.com/categorie/chiens?page=2","favorite_border6mois","https://sn.coinafrique.com/annonce/chiens/chiots-berger-allemand-4858734","Berger allemand","150 000 CFA","Keur Massar, Sénégal","https://images.coinafrique.com/thumb_4888701_uploaded_image1_1723387152.jpg"
"1739189536-705","https://sn.coinafrique.com/categorie/chiens?page=2","favorite_border6mois","https://sn.coinafrique.com/annonce/chiens/bichons-maltin-pure-race-4865327","Bichons maltin pure race","250 000 CFA","HLM, Dakar, Sénégal","https://images.coinafrique.com/thumb_4865327_uploaded_image1_1722209598.jpg"
"1739189539-706","https://sn.coinafrique.com/categorie/chiens?page=2","favorite_border6mois","https://sn.coinafrique.com/annonce/chiens/chiot-caniche-4867390","Chiot femelle caniche","150 000 CFA","Thies, Sénégal","https://images.coinafrique.com/thumb_4893046_uploaded_image1_1723590343.jpg"
"1739189541-707","https://sn.coinafrique.com/categorie/chiens?page=2","favorite_border6mois","https://sn.coinafrique.com/annonce/chiens/chiot-berger-malinois-4868594","Chiot berger malinois","150 000 CFA","Keur Massar, Sénégal","https://images.coinafrique.com/thumb_4868594_uploaded_image1_1722382090.jpg"
"1739189544-708","https://sn.coinafrique.com/categorie/chiens?page=2","favorite_border6mois","https://sn.coinafrique.com/annonce/chiens/chiot-berger-allemand-4875998","Chiot Berger Allemand","150 000 CFA","Cambérène, Dakar, Sénégal","https://images.coinafrique.com/thumb_4875998_uploaded_image1_1722728517.jpg"
"1739189547-709","https://sn.coinafrique.com/categorie/chiens?page=2","favorite_border6mois","https://sn.coinafrique.com/annonce/chiens/chiot-berger-allemand-4884833","Chiot Berger Allemand","250 000 CFA","Dakar, Sénégal","https://images.coinafrique.com/thumb_5131922_uploaded_image1_1736729395.jpg"
"1739189549-710","https://sn.coinafrique.com/categorie/chiens?page=2","favorite_border6mois","https://sn.coinafrique.com/annonce/chiens/golden-retriever-4885131","Golden Retriever","300 000 CFA","Almadies 2, Dakar, Sénégal","https://images.coinafrique.com/thumb_4885131_uploaded_image1_1723173005.jpg"
"1739189552-711","https://sn.coinafrique.com/categorie/chiens?page=2","favorite_border6mois","https://sn.coinafrique.com/annonce/chiens/pitbull-4885134","Pitbull","135 000 CFA","Almadies 2, Dakar, Sénégal","https://images.coinafrique.com/thumb_4885134_uploaded_image1_1723173253.jpg"
"1739189554-712","https://sn.coinafrique.com/categorie/chiens?page=2","favorite_border6mois","https://sn.coinafrique.com/annonce/chiens/berger-allemand-4885136","Berger Allemand","150 000 CFA","Almadies 2, Dakar, Sénégal","https://images.coinafrique.com/thumb_4885136_uploaded_image1_1723173479.jpg"
"1739189557-713","https://sn.coinafrique.com/categorie/chiens?page=2","favorite_border6mois","https://sn.coinafrique.com/annonce/chiens/vente-de-chiots-4885713","Vente de chiots","130 000 CFA","Almadies, Dakar, Sénégal","https://images.coinafrique.com/thumb_4885713_uploaded_image1_1723206642.jpg"
"1739189560-714","https://sn.coinafrique.com/categorie/chiens?page=2","favorite_border6mois","https://sn.coinafrique.com/annonce/chiens/chiot-berger-malinois-4887929","Chiot Berger Malinois","230 000 CFA","Mbour, Sénégal","https://images.coinafrique.com/thumb_4997477_uploaded_image1_1729105958.jpg"
"1739189563-715","https://sn.coinafrique.com/categorie/chiens?page=2","favorite_border6mois","https://sn.coinafrique.com/annonce/chiens/berger-allemand-4888701","Berger allemand","150 000 CFA","Keur Massar, Sénégal","https://images.coinafrique.com/thumb_4888701_uploaded_image1_1723387152.jpg"
"1739189565-716","https://sn.coinafrique.com/categorie/chiens?page=2","favorite_border6mois","https://sn.coinafrique.com/annonce/chiens/chiot-berger-allemand-4892261","Chiot Berger Allemand","250 000 CFA","Dakar, Sénégal","https://images.coinafrique.com/thumb_5131922_uploaded_image1_1736729395.jpg"
"1739189568-717","https://sn.coinafrique.com/categorie/chiens?page=2","favorite_border6mois","https://sn.coinafrique.com/annonce/chiens/chiot-femelle-caniche-4893046","Chiot femelle caniche","150 000 CFA","Thies, Sénégal","https://images.coinafrique.com/thumb_4893046_uploaded_image1_1723590343.jpg"
"1739189573-718","https://sn.coinafrique.com/categorie/chiens?page=1","favorite_border6mois","https://sn.coinafrique.com/annonce/chiens/chiot-husky-4893706","Chiot Husky","400 000 CFA","Keur Massar, Sénégal","https://images.coinafrique.com/thumb_4893706_uploaded_image1_1723634647.jpg"
"1739189576-719","https://sn.coinafrique.com/categorie/chiens?page=1","favorite_border5mois","https://sn.coinafrique.com/annonce/chiens/chiot-berger-malinois-4894008","Chiot Berger Malinois","130 000 CFA","Mbao, Dakar, Sénégal","https://images.coinafrique.com/thumb_4894008_uploaded_image1_1723642785.jpg"
"1739189578-720","https://sn.coinafrique.com/categorie/chiens?page=1","favorite_border5mois","https://sn.coinafrique.com/annonce/chiens/boerboel-4894355","Boerboel","400 000 CFA","Almadies 2, Dakar, Sénégal","https://images.coinafrique.com/thumb_4894355_uploaded_image1_1723654678.jpg"
"1739189581-721","https://sn.coinafrique.com/categorie/chiens?page=1","favorite_border5mois","https://sn.coinafrique.com/annonce/chiens/berger-malinois-4910751","Berger Malinois","200 000 CFA","Dakar, Sénégal","https://images.coinafrique.com/thumb_4910751_uploaded_image1_1724605148.jpg"
"1739189583-722","https://sn.coinafrique.com/categorie/chiens?page=1","favorite_border5mois","https://sn.coinafrique.com/annonce/chiens/chiot-bichon-4912455","Chiot bichon Maltais","150 000 CFA","Keur Massar, Sénégal","https://images.coinafrique.com/thumb_4934038_uploaded_image1_1725809065.jpg"
"1739189589-723","https://sn.coinafrique.com/categorie/chiens?page=1","favorite_border5mois","https://sn.coinafrique.com/annonce/chiens/cane-corso-de-4-mois-4919921","","","",""
"1739189592-724","https://sn.coinafrique.com/categorie/chiens?page=1","favorite_border5mois","https://sn.coinafrique.com/annonce/chiens/chiot-rottweiler-4920593","Chiot Rottweiler","300 000 CFA","Thies, Sénégal","https://images.coinafrique.com/thumb_4920593_uploaded_image1_1725147642.jpg"
"1739189594-725","https://sn.coinafrique.com/categorie/chiens?page=1","favorite_border5mois","https://sn.coinafrique.com/annonce/chiens/chiot-rottweiler-4925778","Chiot Rottweiler","350 000 CFA","Sacré-Coeur, Dakar, Sénégal","https://images.coinafrique.com/thumb_5161997_uploaded_image1_1738308372.jpg"
"1739189596-726","https://sn.coinafrique.com/categorie/chiens?page=1","favorite_border5mois","https://sn.coinafrique.com/annonce/chiens/chiot-bichon-maltais-4934038","Chiot bichon Maltais","150 000 CFA","Keur Massar, Sénégal","https://images.coinafrique.com/thumb_4934038_uploaded_image1_1725809065.jpg"
"1739189599-727","https://sn.coinafrique.com/categorie/chiens?page=1","favorite_border5mois","https://sn.coinafrique.com/annonce/chiens/lolou-de-pomeranien-4934169","Lolou de pomeranien","700 000 CFA","Dakar, Sénégal","https://images.coinafrique.com/thumb_4934169_uploaded_image1_1725812855.jpg"
"1739189601-728","https://sn.coinafrique.com/categorie/chiens?page=1","favorite_border5mois","https://sn.coinafrique.com/annonce/chiens/chiot-bichon-4935684","Chiots Bichons","175 000 CFA","Mamelles, Dakar, Sénégal","https://images.coinafrique.com/thumb_5133780_uploaded_image1_1736845188.jpg"
"1739189604-729","https://sn.coinafrique.com/categorie/chiens?page=1","favorite_border5mois","https://sn.coinafrique.com/annonce/chiens/couple-de-chiot-de-race-4937044","Couple de chiot de race","75 000 CFA","Ngor, Dakar, Sénégal","https://images.coinafrique.com/thumb_4937044_uploaded_image1_1725971142.jpg"
"1739189606-730","https://sn.coinafrique.com/categorie/chiens?page=1","favorite_border4mois","https://sn.coinafrique.com/annonce/chiens/chiot-berger-allemand-4943304","Chiot Berger Allemand","100 000 CFA","Thies, Sénégal","https://images.coinafrique.com/thumb_4943304_uploaded_image1_1726252041.jpg"
"1739189608-731","https://sn.coinafrique.com/categorie/chiens?page=1","favorite_border4mois","https://sn.coinafrique.com/annonce/chiens/chiot-chihuahua-4946002","Chiot chihuahua","390 000 CFA","Ngaparou, Sénégal","https://images.coinafrique.com/thumb_4946002_uploaded_image1_1726441968.jpg"
"1739189611-732","https://sn.coinafrique.com/categorie/chiens?page=1","favorite_border4mois","https://sn.coinafrique.com/annonce/chiens/chiots-pitbull-4951773","Chiots Pitbull","200 000 CFA","Dakar, Sénégal","https://images.coinafrique.com/thumb_4951773_uploaded_image1_1726751081.jpg"
"1739189613-733","https://sn.coinafrique.com/categorie/chiens?page=1","favorite_border4mois","https://sn.coinafrique.com/annonce/chiens/chiot-boerboel-4951796","Chiot Boerboel","250 000 CFA","Dakar, Sénégal","https://images.coinafrique.com/thumb_4951796_uploaded_image1_1726751862.jpg"
"1739189616-734","https://sn.coinafrique.com/categorie/chiens?page=1","favorite_border4mois","https://sn.coinafrique.com/annonce/chiens/chiot-bichon-4951836","Chiot Bichon","120 000 CFA","Sacré-Coeur, Dakar, Sénégal","https://images.coinafrique.com/thumb_4951836_uploaded_image1_1726753152.jpg"
"1739189618-735","https://sn.coinafrique.com/categorie/chiens?page=1","favorite_border4mois","https://sn.coinafrique.com/annonce/chiens/chiot-labrador-4953869","Chiot Labrador","Prix sur demande","Mbao, Dakar, Sénégal","https://images.coinafrique.com/thumb_5136517_uploaded_image1_1736959572.jpg"
"1739189620-736","https://sn.coinafrique.com/categorie/chiens?page=1","favorite_border4mois","https://sn.coinafrique.com/annonce/chiens/chiot-bichon-maltais-4953991","Chiot Bichon Maltais","Prix sur demande","Mbao, Dakar, Sénégal","https://images.coinafrique.com/thumb_5104979_uploaded_image2_1734994461.jpeg"
"1739189623-737","https://sn.coinafrique.com/categorie/chiens?page=1","favorite_border4mois","https://sn.coinafrique.com/annonce/chiens/chiot-bichon-havanais-4955373","Chiot Bichon Havanais","80 000 CFA","Mermoz-Sacré Coeur, Dakar, Sénégal","https://images.coinafrique.com/thumb_4955373_uploaded_image1_1726948506.jpg"
"1739189625-738","https://sn.coinafrique.com/categorie/chiens?page=1","favorite_border4mois","https://sn.coinafrique.com/annonce/chiens/chiot-boerboel-4960771","chiot boerboel","500 000 CFA","Mbour, Sénégal","https://images.coinafrique.com/thumb_4960771_uploaded_image1_1727238490.jpg"
"1739189628-739","https://sn.coinafrique.com/categorie/chiens?page=1","favorite_border4mois","https://sn.coinafrique.com/annonce/chiens/chiots-croise-boer-et-root-4919750","Chiots croisé Boer et Root","150 000 CFA","Cambérène, Dakar, Sénégal","https://images.coinafrique.com/thumb_4919750_uploaded_image1_1725108338.jpg"
"1739189630-740","https://sn.coinafrique.com/categorie/chiens?page=1","favorite_border4mois","https://sn.coinafrique.com/annonce/chiens/berger-malinois-4964122","berger malinois","300 000 CFA","Keur Massar, Sénégal","https://images.coinafrique.com/thumb_4964122_uploaded_image1_1727408710.jpg"
"1739189633-741","https://sn.coinafrique.com/categorie/chiens?page=1","favorite_border4mois","https://sn.coinafrique.com/annonce/chiens/bichon-maltais-4968555","Chiot Bichon Maltais","80 000 CFA","Sicap Liberté, Dakar, Sénégal","https://images.coinafrique.com/thumb_5085599_uploaded_image1_1733856381.jpg"
"1739189635-742","https://sn.coinafrique.com/categorie/chiens?page=1","favorite_border4mois","https://sn.coinafrique.com/annonce/chiens/bichon-maltais-pur-race-4968565","Bichon maltais pur race","180 000 CFA","Sicap Liberté, Dakar, Sénégal","https://images.coinafrique.com/thumb_4968565_uploaded_image1_1727702109.jpg"
"1739189638-743","https://sn.coinafrique.com/categorie/chiens?page=1","favorite_border4mois","https://sn.coinafrique.com/annonce/chiens/chiot-berger-malinois-4969271","Chiot Berger Malinois","200 000 CFA","Rufisque, Sénégal","https://images.coinafrique.com/thumb_4969271_uploaded_image1_1727731274.jpg"
